num,Gene.Symbol,Protein.Id,Compartment,Swarup.Sharan,Ordureau.Alban,Park.Hankum,Itzhak.Daniel,KH_golgi,Organism,Uniprot_GO
29645,Wdr45b,NO,Endosome,0,0,0,0,0,mouse,0
29646,Wdr46,NO,Nucleus,0,0,0,0,0,mouse,0
29647,Wdr48,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29648,Wdr5,NO,Nucleus,0,0,0,0,0,mouse,0
29649,Wdr55,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29650,Wdr59,NO,Lysosome,0,0,0,0,0,mouse,0
29651,Wdr6,NO,Cytoplasm,0,0,0,0,0,mouse,0
29652,Wdr7,NO,Endosome,0,0,0,0,0,mouse,0
29653,Wdr70,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29654,Wdr74,NO,Nucleus,0,0,0,0,0,mouse,0
29655,Wdr75,NO,Nucleus,0,0,0,0,0,mouse,0
29656,Wdr76,NO,Nucleus,0,0,0,0,0,mouse,0
29657,Wdr77,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29658,Wdr81,NO,Endosome,0,0,0,0,0,mouse,0
29659,Wdr82,NO,Nucleus,0,0,0,0,0,mouse,0
29660,Wdr89,NO,Nucleus,0,0,0,0,0,mouse,0
29661,Wdr91,NO,Endosome,0,0,0,0,0,mouse,0
29662,Wee1,NO,Nucleus,0,0,0,0,0,mouse,0
29663,Wee2,NO,Nucleus,0,0,0,0,0,mouse,0
29664,Wfs1,NO,ER,0,0,0,0,0,mouse,0
29665,Wipf1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29666,Wipf2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29667,Wiz,NO,Nucleus,0,0,0,0,0,mouse,0
29668,Wls,NO,ER,0,0,0,0,0,mouse,0
29669,Wls,NO,ER,0,0,0,0,0,mouse,0
29670,Wnk1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29671,Wnk1,NO,Cytoplasm,0,0,0,0,0,mouse,0
29672,Wnk3,NO,Cytoplasm,0,0,0,0,0,mouse,0
29673,Wnt5a,NO,Plasma membrane,0,0,0,0,0,mouse,0
29674,Wrap53,NO,Nucleus,0,0,0,0,0,mouse,0
29675,Wrn,NO,Nucleus,0,0,0,0,0,mouse,0
29676,Wwp1,NO,Endosome,0,0,0,0,0,mouse,0
29677,Wwp2,NO,Nucleus,0,0,0,0,0,mouse,0
29678,Xab2,NO,Nucleus,0,0,0,0,0,mouse,0
29679,Xcr1,NO,Plasma membrane,0,0,0,0,0,mouse,0
29680,Xkr8,NO,Plasma membrane,0,0,0,0,0,mouse,0
29681,Xkrx,NO,Plasma membrane,0,0,0,0,0,mouse,0
29682,Xpa,NO,Nucleus,0,0,0,0,0,mouse,0
29683,Xpc,NO,Nucleus,0,0,0,0,0,mouse,0
29684,Xpnpep1,NO,Cytoplasm,0,0,0,0,0,mouse,0
29685,Xpnpep1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29686,Xpnpep2,NO,Plasma membrane,0,0,0,0,0,mouse,0
29687,Xpo1,NO,Golgi,0,0,0,0,0,mouse,0
29688,Xpo4,NO,Nuclear pore complex,0,0,0,0,0,mouse,0
29689,Xpo5,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29690,Xpo7,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29691,Xpot,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29692,Xpr1,NO,Plasma membrane,0,0,0,0,0,mouse,0
29693,Xrcc1,NO,Nucleus,0,0,0,0,0,mouse,0
29694,Xrcc4,NO,Nucleus,0,0,0,0,0,mouse,0
29695,Xrcc5,NO,Nucleus,0,0,0,0,0,mouse,0
29696,Xrcc6,NO,Nucleus,0,0,0,0,0,mouse,0
29697,Xrn1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29698,Xrn2,NO,Nucleus,0,0,0,0,0,mouse,0
29699,Xxylt1,NO,ER,0,0,0,0,0,mouse,0
29700,Xylt1,NO,Golgi,0,0,0,0,0,mouse,0
29701,Xylt2,NO,Golgi,0,0,0,0,0,mouse,0
29702,Yap1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29703,Yars,NO,Cytoplasm,0,0,0,0,0,mouse,0
29704,Yars2,NO,Mitochondria,0,0,0,0,0,mouse,0
29705,Ybey,NO,Nucleus,0,0,0,0,0,mouse,0
29706,Ybx1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29707,Ybx3,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29708,Ybx3,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29709,Ydjc,NO,Plasma membrane,0,0,0,0,0,mouse,0
29710,Yeats2,NO,Nucleus,0,0,0,0,0,mouse,0
29711,Yeats4,NO,Nucleus,0,0,0,0,0,mouse,0
29712,Yes1,NO,Plasma membrane,0,0,0,0,0,mouse,0
29713,Yif1a,NO,Golgi,0,0,0,0,0,mouse,0
29714,Yif1b,NO,Ergic/cisGolgi,0,0,0,0,0,mouse,0
29715,Yif1b,NO,Ergic/cisGolgi,0,0,0,0,0,mouse,0
29716,Yipf1,NO,Golgi,0,0,0,0,0,mouse,0
29717,Yipf2,NO,Golgi,0,0,0,0,0,mouse,0
29718,Yipf3,NO,Golgi,0,0,0,0,0,mouse,0
29719,Yipf4,NO,Golgi,0,0,0,0,0,mouse,0
29720,Yipf5,NO,Golgi,0,0,0,0,0,mouse,0
29721,Yipf6,NO,Golgi,0,0,0,0,0,mouse,0
29722,Yipf7,NO,Golgi,0,0,0,0,0,mouse,0
29723,Yju2,NO,Nucleus,0,0,0,0,0,mouse,0
29724,Ykt6,NO,Golgi,0,0,0,0,0,mouse,0
29725,Ylpm1,NO,Nucleus,0,0,0,0,0,mouse,0
29726,Ylpm1,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29727,Yme1l1,NO,Mitochondria,0,0,0,0,0,mouse,0
29728,Yme1l1,NO,Mitochondria,0,0,0,0,0,mouse,0
29729,Ypel1,NO,Nucleus,0,0,0,0,0,mouse,0
29730,Ypel2,NO,Nucleus,0,0,0,0,0,mouse,0
29731,Ypel3,NO,Nucleus,0,0,0,0,0,mouse,0
29732,Ypel4,NO,Nucleus,0,0,0,0,0,mouse,0
29733,Yrdc,NO,Mitochondria,0,0,0,0,0,mouse,0
29734,Ythdc1,NO,Nucleus,0,0,0,0,0,mouse,0
29735,Ythdc2,NO,Cytoplasm,0,0,0,0,0,mouse,0
29736,Ythdf1,NO,Cytoplasm,0,0,0,0,0,mouse,0
29737,Ythdf2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29738,Ythdf3,NO,Cytoplasm,0,0,0,0,0,mouse,0
29739,Ywhab,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29740,Ywhae,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29741,Ywhag,NO,Cytoplasm,0,0,0,0,0,mouse,0
29742,Ywhah,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29743,Ywhaq,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29744,Ywhaq-ps3,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29745,Ywhaz,NO,Cytoplasm,0,0,0,0,0,mouse,0
29746,Yy1,NO,Nucleus,0,0,0,0,0,mouse,0
29747,Yy2,NO,Nucleus,0,0,0,0,0,mouse,0
29748,Zan,NO,Plasma membrane,0,0,0,0,0,mouse,0
29749,Zar1,NO,Cytoplasm,0,0,0,0,0,mouse,0
29750,Zbed6,NO,Nucleus,0,0,0,0,0,mouse,0
29751,Zbtb1,NO,Nucleus,0,0,0,0,0,mouse,0
29752,Zbtb10,NO,Nucleus,0,0,0,0,0,mouse,0
29753,Zbtb11,NO,Nucleus,0,0,0,0,0,mouse,0
29754,Zbtb12,NO,Nucleus,0,0,0,0,0,mouse,0
29755,Zbtb14,NO,Nucleus,0,0,0,0,0,mouse,0
29756,Zbtb16,NO,Nucleus,0,0,0,0,0,mouse,0
29757,Zbtb17,NO,Nucleus,0,0,0,0,0,mouse,0
29758,Zbtb18,NO,Nucleus,0,0,0,0,0,mouse,0
29759,Zbtb2,NO,Nucleus,0,0,0,0,0,mouse,0
29760,Zbtb20,NO,Nucleus,0,0,0,0,0,mouse,0
29761,Zbtb21,NO,Nucleus,0,0,0,0,0,mouse,0
29762,Zbtb22,NO,Nucleus,0,0,0,0,0,mouse,0
29763,Zbtb24,NO,Nucleus,0,0,0,0,0,mouse,0
29764,Zbtb25,NO,Nucleus,0,0,0,0,0,mouse,0
29765,Zbtb26,NO,Nucleus,0,0,0,0,0,mouse,0
29766,Zbtb3,NO,Nucleus,0,0,0,0,0,mouse,0
29767,Zbtb32,NO,Nucleus,0,0,0,0,0,mouse,0
29768,Zbtb34,NO,Nucleus,0,0,0,0,0,mouse,0
29769,Zbtb37,NO,Nucleus,0,0,0,0,0,mouse,0
29770,Zbtb38,NO,Nucleus,0,0,0,0,0,mouse,0
29771,Zbtb39,NO,Nucleus,0,0,0,0,0,mouse,0
29772,Zbtb4,NO,Nucleus,0,0,0,0,0,mouse,0
29773,Zbtb40,NO,Nucleus,0,0,0,0,0,mouse,0
29774,Zbtb41,NO,Nucleus,0,0,0,0,0,mouse,0
29775,Zbtb43,NO,Nucleus,0,0,0,0,0,mouse,0
29776,Zbtb44,NO,Nucleus,0,0,0,0,0,mouse,0
29777,Zbtb45,NO,Nucleus,0,0,0,0,0,mouse,0
29778,Zbtb46,NO,Nucleus,0,0,0,0,0,mouse,0
29779,Zbtb48,NO,Nucleus,0,0,0,0,0,mouse,0
29780,Zbtb5,NO,Nucleus,0,0,0,0,0,mouse,0
29781,Zbtb6,NO,Nucleus,0,0,0,0,0,mouse,0
29782,Zbtb7a,NO,Nucleus,0,0,0,0,0,mouse,0
29783,Zbtb7b,NO,Nucleus,0,0,0,0,0,mouse,0
29784,Zbtb8a,NO,Nucleus,0,0,0,0,0,mouse,0
29785,Zbtb8b,NO,Nucleus,0,0,0,0,0,mouse,0
29786,Zbtb9,NO,Nucleus,0,0,0,0,0,mouse,0
29787,Zc3h10,NO,Nucleus,0,0,0,0,0,mouse,0
29788,Zc3h11a,NO,Nucleus,0,0,0,0,0,mouse,0
29789,Zc3h18,NO,Nucleus,0,0,0,0,0,mouse,0
29790,Zc3h3,NO,Nucleus,0,0,0,0,0,mouse,0
29791,Zc3h4,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29792,Zc3h7a,NO,Nucleus,0,0,0,0,0,mouse,0
29793,Zc3h7b,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29794,Zc3h7b,NO,Nucleus,0,0,0,0,0,mouse,0
29795,Zc3h8,NO,Nucleus,0,0,0,0,0,mouse,0
29796,Zc3hav1,NO,Endosome,0,0,0,0,0,mouse,0
29797,Zc3hav1,NO,Endosome,0,0,0,0,0,mouse,0
29798,Zc3hav1l,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29799,Zc3hc1,NO,Nucleus,0,0,0,0,0,mouse,0
29800,Zcchc17,NO,Nucleus,0,0,0,0,0,mouse,0
29801,Zcchc2,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29802,Zcchc3,NO,Cytoplasm,0,0,0,0,0,mouse,0
29803,Zcchc7,NO,Nucleus,0,0,0,0,0,mouse,0
29804,Zcchc8,NO,Nucleus,0,0,0,0,0,mouse,0
29805,Zcchc9,NO,Nucleus,0,0,0,0,0,mouse,0
29806,Zcrb1,NO,Nucleus,0,0,0,0,0,mouse,0
29807,Zdhhc13,NO,Golgi,0,0,0,0,0,mouse,0
29808,Zdhhc15,NO,Golgi,0,0,0,0,0,mouse,0
29809,Zdhhc16,NO,ER,0,0,0,0,0,mouse,0
29810,Zdhhc17,NO,Golgi,0,0,0,0,0,mouse,0
29811,Zdhhc2,NO,Endosome,0,0,0,0,0,mouse,0
29812,Zdhhc20,NO,Endosome,0,0,0,0,0,mouse,0
29813,Zdhhc21,NO,Golgi,0,0,0,0,0,mouse,0
29814,Zdhhc3,NO,Golgi,0,0,0,0,0,mouse,0
29815,Zdhhc4,NO,ER,0,0,0,0,0,mouse,0
29816,Zdhhc5,NO,Plasma membrane,0,0,0,0,0,mouse,0
29817,Zdhhc6,NO,ER,0,0,0,0,0,mouse,0
29818,Zdhhc7,NO,Golgi,0,0,0,0,0,mouse,0
29819,Zeb1,NO,Nucleus,0,0,0,0,0,mouse,0
29820,Zeb2,NO,Nucleus,0,0,0,0,0,mouse,0
29821,Zfand2b,NO,ER,0,0,0,0,0,mouse,0
29822,Zfand5,NO,Cytoplasm,0,0,0,0,0,mouse,0
29823,Zfand6,NO,Cytoplasm,0,0,0,0,0,mouse,0
29824,Zfc3h1,NO,Nucleus,0,0,0,0,0,mouse,0
29825,Zfhx2,NO,Nucleus,0,0,0,0,0,mouse,0
29826,Zfhx4,NO,Nucleus,0,0,0,0,0,mouse,0
29827,Zfp1,NO,Nucleus,0,0,0,0,0,mouse,0
29828,Zfp14,NO,Nucleus,0,0,0,0,0,mouse,0
29829,Zfp2,NO,Nucleus,0,0,0,0,0,mouse,0
29830,Zfp28,NO,Nucleus,0,0,0,0,0,mouse,0
29831,Zfp3,NO,Nucleus,0,0,0,0,0,mouse,0
29832,Zfp30,NO,Nucleus,0,0,0,0,0,mouse,0
29833,Zfp36l2,NO,Endosome,0,0,0,0,0,mouse,0
29834,Zfp37,NO,Nucleus,0,0,0,0,0,mouse,0
29835,Zfp41,NO,Nucleus,0,0,0,0,0,mouse,0
29836,Zfp42,NO,Nucleus,0,0,0,0,0,mouse,0
29837,Zfp57,NO,Nucleus,0,0,0,0,0,mouse,0
29838,Zfp62,NO,Nucleus,0,0,0,0,0,mouse,0
29839,Zfp64,NO,Nucleus,0,0,0,0,0,mouse,0
29840,Zfp69,NO,Nucleus,0,0,0,0,0,mouse,0
29841,Zfp82,NO,Nucleus,0,0,0,0,0,mouse,0
29842,Zfp90,NO,Nucleus,0,0,0,0,0,mouse,0
29843,Zfp91,NO,Nucleus,0,0,0,0,0,mouse,0
29844,Zfp92,NO,Nucleus,0,0,0,0,0,mouse,0
29845,Zfpl1,NO,Golgi,0,0,0,0,0,mouse,0
29846,Zfpm1,NO,Nucleus,0,0,0,0,0,mouse,0
29847,Zfpm2,NO,Nucleus,0,0,0,0,0,mouse,0
29848,Zfr,NO,Nucleus,0,0,0,0,0,mouse,0
29849,Zfx,NO,Nucleus,0,0,0,0,0,mouse,0
29850,Zfyve16,NO,Endosome,0,0,0,0,0,mouse,0
29851,Zfyve21,NO,Endosome,0,0,0,0,0,mouse,0
29852,Zfyve21,NO,Endosome,0,0,0,0,0,mouse,0
29853,Zfyve26,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29854,Zfyve27,NO,ER_high_curvature,0,0,0,0,0,mouse,0
29855,Zfyve9,NO,Endosome,0,0,0,0,0,mouse,0
29856,Zglp1,NO,Nucleus,0,0,0,0,0,mouse,0
29857,Zgpat,NO,Nucleus,0,0,0,0,0,mouse,0
29858,Zgpat,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29859,Zhx1,NO,Nucleus,0,0,0,0,0,mouse,0
29860,Zhx2,NO,Nucleus,0,0,0,0,0,mouse,0
29861,Zhx3,NO,Nucleus,0,0,0,0,0,mouse,0
29862,Zic2,NO,Endosome,0,0,0,0,0,mouse,0
29863,Zic4,NO,Nucleus,0,0,0,0,0,mouse,0
29864,Zic5,NO,Nucleus,0,0,0,0,0,mouse,0
29865,Zik1,NO,Nucleus,0,0,0,0,0,mouse,0
29866,Zkscan1,NO,Nucleus,0,0,0,0,0,mouse,0
29867,Zkscan2,NO,Nucleus,0,0,0,0,0,mouse,0
29868,Zkscan5,NO,Nucleus,0,0,0,0,0,mouse,0
29869,Zkscan7,NO,Nucleus,0,0,0,0,0,mouse,0
29870,Zkscan8,NO,Nucleus,0,0,0,0,0,mouse,0
29871,Zmat1,NO,Nucleus,0,0,0,0,0,mouse,0
29872,Zmat2,NO,Nucleus,0,0,0,0,0,mouse,0
29873,Zmat3,NO,Nucleus,0,0,0,0,0,mouse,0
29874,Zmat4,NO,Nucleus,0,0,0,0,0,mouse,0
29875,Zmat5,NO,Nucleus,0,0,0,0,0,mouse,0
29876,Zmiz2,NO,Nucleus,0,0,0,0,0,mouse,0
29877,Zmpste24,NO,ER,0,0,0,0,0,mouse,0
29878,Zmym1,NO,Nucleus,0,0,0,0,0,mouse,0
29879,Zmym2,NO,Nucleus,0,0,0,0,0,mouse,0
29880,Zmym3,NO,Nucleus,0,0,0,0,0,mouse,0
29881,Zmym4,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29882,Zmym5,NO,Nucleus,0,0,0,0,0,mouse,0
29883,Zmym6,NO,Nucleus,0,0,0,0,0,mouse,0
29884,Zmynd11,NO,Nucleus,0,0,0,0,0,mouse,0
29885,Zfp106,NO,Nucleus,0,0,0,0,0,mouse,0
29886,Zfp112,NO,Nucleus,0,0,0,0,0,mouse,0
29887,Zfp12,NO,Nucleus,0,0,0,0,0,mouse,0
29888,Gm20541,NO,Nucleus,0,0,0,0,0,mouse,0
29889,Zfp131,NO,Nucleus,0,0,0,0,0,mouse,0
29890,Zfp975,NO,Nucleus,0,0,0,0,0,mouse,0
29891,Zfp976,NO,Nucleus,0,0,0,0,0,mouse,0
29892,Zfp142,NO,Nucleus,0,0,0,0,0,mouse,0
29893,Zfp143,NO,Nucleus,0,0,0,0,0,mouse,0
29894,Zfp146,NO,Nucleus,0,0,0,0,0,mouse,0
29895,Zfp148,NO,Nucleus,0,0,0,0,0,mouse,0
29896,Zfp169,NO,Nucleus,0,0,0,0,0,mouse,0
29897,Zfp174,NO,Nucleus,0,0,0,0,0,mouse,0
29898,Zkscan6,NO,Nucleus,0,0,0,0,0,mouse,0
29899,Zfp180,NO,Nucleus,0,0,0,0,0,mouse,0
29900,Zfp182,NO,Nucleus,0,0,0,0,0,mouse,0
29901,Zfp184,NO,Nucleus,0,0,0,0,0,mouse,0
29902,Zfp189,NO,Nucleus,0,0,0,0,0,mouse,0
29903,Zfp661,NO,Nucleus,0,0,0,0,0,mouse,0
29904,Zfp202,NO,Nucleus,0,0,0,0,0,mouse,0
29905,Zfp13,NO,Nucleus,0,0,0,0,0,mouse,0
29906,Zfp207,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29907,Zfp619,NO,Nucleus,0,0,0,0,0,mouse,0
29908,Zfp212,NO,Nucleus,0,0,0,0,0,mouse,0
29909,Zfp213,NO,Nucleus,0,0,0,0,0,mouse,0
29910,Zfp217,NO,Nucleus,0,0,0,0,0,mouse,0
29911,Zfp219,NO,Nucleus,0,0,0,0,0,mouse,0
29912,Zfp422,NO,Nucleus,0,0,0,0,0,mouse,0
29913,Zfp111,NO,Nucleus,0,0,0,0,0,mouse,0
29914,Zfp612,NO,Nucleus,0,0,0,0,0,mouse,0
29915,Zfp235,NO,Nucleus,0,0,0,0,0,mouse,0
29916,Zfp236,NO,Nucleus,0,0,0,0,0,mouse,0
29917,Zfp239,NO,Nucleus,0,0,0,0,0,mouse,0
29918,Zfp24,NO,Nucleus,0,0,0,0,0,mouse,0
29919,Zfp248,NO,Nucleus,0,0,0,0,0,mouse,0
29920,Zfp9,NO,Nucleus,0,0,0,0,0,mouse,0
29921,Zfp647,NO,Nucleus,0,0,0,0,0,mouse,0
29922,Zfp251,NO,Nucleus,0,0,0,0,0,mouse,0
29923,Zfp65,NO,Nucleus,0,0,0,0,0,mouse,0
29924,Zfp260,NO,Nucleus,0,0,0,0,0,mouse,0
29925,Zfp263,NO,Nucleus,0,0,0,0,0,mouse,0
29926,Zfp266,NO,Nucleus,0,0,0,0,0,mouse,0
29927,Zfp267,NO,Nucleus,0,0,0,0,0,mouse,0
29928,Zfp275,NO,Nucleus,0,0,0,0,0,mouse,0
29929,Zfp276,NO,Nucleus,0,0,0,0,0,mouse,0
29930,Zfp277,NO,Nucleus,0,0,0,0,0,mouse,0
29931,Zfp280b,NO,Nucleus,0,0,0,0,0,mouse,0
29932,Zfp280c,NO,Nucleus,0,0,0,0,0,mouse,0
29933,Zfp280d,NO,Nucleus,0,0,0,0,0,mouse,0
29934,Zfp281,NO,Nucleus,0,0,0,0,0,mouse,0
29935,Zfp282,NO,Nucleus,0,0,0,0,0,mouse,0
29936,Zfp286,NO,Nucleus,0,0,0,0,0,mouse,0
29937,Zfp287,NO,Nucleus,0,0,0,0,0,mouse,0
29938,Zfp292,NO,Nucleus,0,0,0,0,0,mouse,0
29939,Zfp296,NO,Nucleus,0,0,0,0,0,mouse,0
29940,Zfp113,NO,Nucleus,0,0,0,0,0,mouse,0
29941,Zfp316,NO,Nucleus,0,0,0,0,0,mouse,0
29942,Zfp317,NO,Nucleus,0,0,0,0,0,mouse,0
29943,Zfp318,NO,Nucleus,0,0,0,0,0,mouse,0
29944,Zfp319,NO,Nucleus,0,0,0,0,0,mouse,0
29945,Zfp637,NO,Nucleus,0,0,0,0,0,mouse,0
29946,Zfp324,NO,Nucleus,0,0,0,0,0,mouse,0
29947,Zfp326,NO,Nucleus,0,0,0,0,0,mouse,0
29948,Zfp329,NO,Nucleus,0,0,0,0,0,mouse,0
29949,Zfp330,NO,Nucleus,0,0,0,0,0,mouse,0
29950,Zfp334,NO,Nucleus,0,0,0,0,0,mouse,0
29951,Zfp335,NO,Nucleus,0,0,0,0,0,mouse,0
29952,Zfp341,NO,Nucleus,0,0,0,0,0,mouse,0
29953,Zfp346,NO,Large Protein Complex,0,0,0,0,0,mouse,0
29954,Zfp105,NO,Nucleus,0,0,0,0,0,mouse,0
29955,Zfp354a,NO,Nucleus,0,0,0,0,0,mouse,0
29956,Zfp354b,NO,Nucleus,0,0,0,0,0,mouse,0
29957,Zfp354c,NO,Nucleus,0,0,0,0,0,mouse,0
29958,Zfp358,NO,Nucleus,0,0,0,0,0,mouse,0
29959,Zfp362,NO,Nucleus,0,0,0,0,0,mouse,0
29960,Zfp366,NO,Nucleus,0,0,0,0,0,mouse,0
29961,Zfp367,NO,Nucleus,0,0,0,0,0,mouse,0
29962,Zfp382,NO,Nucleus,0,0,0,0,0,mouse,0
29963,Zfp384,NO,Nucleus,0,0,0,0,0,mouse,0
29964,Zfp385b,NO,Nucleus,0,0,0,0,0,mouse,0
29965,Zfp385c,NO,Nucleus,0,0,0,0,0,mouse,0
29966,Zkscan14,NO,Nucleus,0,0,0,0,0,mouse,0
29967,Zfp398,NO,Nucleus,0,0,0,0,0,mouse,0
29968,Zfp407,NO,Nucleus,0,0,0,0,0,mouse,0
29969,Zfp408,NO,Nucleus,0,0,0,0,0,mouse,0
29970,Zfp410,NO,Nucleus,0,0,0,0,0,mouse,0
29971,Zfp414,NO,Nucleus,0,0,0,0,0,mouse,0
29972,Zfp418,NO,Nucleus,0,0,0,0,0,mouse,0
29973,Zfp420,NO,Nucleus,0,0,0,0,0,mouse,0
29974,Zfp423,NO,Nucleus,0,0,0,0,0,mouse,0
29975,Zfp426,NO,Nucleus,0,0,0,0,0,mouse,0
29976,Zfp458,NO,Nucleus,0,0,0,0,0,mouse,0
29977,Zfp433,NO,Nucleus,0,0,0,0,0,mouse,0
29978,Gm32687,NO,Nucleus,0,0,0,0,0,mouse,0
29979,Gm33378,NO,Nucleus,0,0,0,0,0,mouse,0
29980,Zfp46,NO,Nucleus,0,0,0,0,0,mouse,0
29981,Zfp438,NO,Nucleus,0,0,0,0,0,mouse,0
29982,Gm14325,NO,Nucleus,0,0,0,0,0,mouse,0
29983,Zfp971,NO,Nucleus,0,0,0,0,0,mouse,0
29984,Zfp967,NO,Nucleus,0,0,0,0,0,mouse,0
29985,Zfp966,NO,Nucleus,0,0,0,0,0,mouse,0
29986,Zfp970,NO,Nucleus,0,0,0,0,0,mouse,0
29987,Gm6710,NO,Nucleus,0,0,0,0,0,mouse,0
29988,Gm14391,NO,Nucleus,0,0,0,0,0,mouse,0
29989,Gm2026,NO,Nucleus,0,0,0,0,0,mouse,0
29990,Gm4724,NO,Nucleus,0,0,0,0,0,mouse,0
29991,Gm14434,NO,Nucleus,0,0,0,0,0,mouse,0
29992,Gm14308,NO,Nucleus,0,0,0,0,0,mouse,0
29993,Gm14305,NO,Nucleus,0,0,0,0,0,mouse,0
29994,Gm14326,NO,Nucleus,0,0,0,0,0,mouse,0
29995,Gm14412,NO,Nucleus,0,0,0,0,0,mouse,0
29996,Zfp709,NO,Nucleus,0,0,0,0,0,mouse,0
29997,Zfp444,NO,Nucleus,0,0,0,0,0,mouse,0
29998,Zfp445,NO,Nucleus,0,0,0,0,0,mouse,0
29999,Zfp446,NO,Nucleus,0,0,0,0,0,mouse,0
30000,Zfp449,NO,Nucleus,0,0,0,0,0,mouse,0
30001,Zfp451,NO,Nucleus,0,0,0,0,0,mouse,0
30002,Zfp454,NO,Nucleus,0,0,0,0,0,mouse,0
30003,Zfp462,NO,Nucleus,0,0,0,0,0,mouse,0
30004,Zfp467,NO,Nucleus,0,0,0,0,0,mouse,0
30005,Zfp469,NO,Nucleus,0,0,0,0,0,mouse,0
30006,Zfp78,NO,Nucleus,0,0,0,0,0,mouse,0
30007,Zfp473,NO,Nucleus,0,0,0,0,0,mouse,0
30008,Zfp553,NO,Nucleus,0,0,0,0,0,mouse,0
30009,Zkscan16,NO,Nucleus,0,0,0,0,0,mouse,0
30010,Zfp488,NO,Nucleus,0,0,0,0,0,mouse,0
30011,Zkscan17,NO,Nucleus,0,0,0,0,0,mouse,0
30012,Zfp72,NO,Nucleus,0,0,0,0,0,mouse,0
30013,Zfp503,NO,Nucleus,0,0,0,0,0,mouse,0
30014,Zfp507,NO,Nucleus,0,0,0,0,0,mouse,0
30015,Zfp511,NO,Nucleus,0,0,0,0,0,mouse,0
30016,Zfp512,NO,Nucleus,0,0,0,0,0,mouse,0
30017,Zfp512b,NO,Nucleus,0,0,0,0,0,mouse,0
30018,Zfp513,NO,Nucleus,0,0,0,0,0,mouse,0
30019,Zfp516,NO,Nucleus,0,0,0,0,0,mouse,0
30020,Zfp518a,NO,Nucleus,0,0,0,0,0,mouse,0
30021,Zfp518b,NO,Nucleus,0,0,0,0,0,mouse,0
30022,Zfp386,NO,Nucleus,0,0,0,0,0,mouse,0
30023,Zfp521,NO,Nucleus,0,0,0,0,0,mouse,0
30024,Zfp524,NO,Nucleus,0,0,0,0,0,mouse,0
30025,Zfp526,NO,Nucleus,0,0,0,0,0,mouse,0
30026,Zfp536,NO,Nucleus,0,0,0,0,0,mouse,0
30027,Zfp541,NO,Nucleus,0,0,0,0,0,mouse,0
30028,Zfp11,NO,Nucleus,0,0,0,0,0,mouse,0
30029,Zfp551,NO,Nucleus,0,0,0,0,0,mouse,0
30030,Zfp558,NO,Nucleus,0,0,0,0,0,mouse,0
30031,Zfp560,NO,Nucleus,0,0,0,0,0,mouse,0
30032,Zfp563,NO,Nucleus,0,0,0,0,0,mouse,0
30033,Zfp84,NO,Nucleus,0,0,0,0,0,mouse,0
30034,Zfp566,NO,Nucleus,0,0,0,0,0,mouse,0
30035,Zfp300,NO,Nucleus,0,0,0,0,0,mouse,0
30036,Zfp74,NO,Nucleus,0,0,0,0,0,mouse,0
30037,Zfp574,NO,Nucleus,0,0,0,0,0,mouse,0
30038,Zfp575,NO,Nucleus,0,0,0,0,0,mouse,0
30039,Zfp579,NO,Nucleus,0,0,0,0,0,mouse,0
30040,Zfp580,NO,Nucleus,0,0,0,0,0,mouse,0
30041,Zfp583,NO,Nucleus,0,0,0,0,0,mouse,0
30042,Zfp27,NO,Nucleus,0,0,0,0,0,mouse,0
30043,Zfp592,NO,Nucleus,0,0,0,0,0,mouse,0
30044,Zfp593,NO,Nucleus,0,0,0,0,0,mouse,0
30045,Zfp595,NO,Nucleus,0,0,0,0,0,mouse,0
30046,Zfp597,NO,Nucleus,0,0,0,0,0,mouse,0
